page,x0,y0,x1,y1,text,is_all_caps,is_title_case,is_numbered,has_colon,has_bullet,length,word_count,avg_font_size,is_bold,is_italic,most_common_font,rel_font_size,is_centered,space_before,space_after
5,72.0,87.451904296875,539.51416015625,132.0654296875,The model is open source and has undergone technical review but is missing some,0,0,0,0,0,79,14,11.0,0,1,Roboto-Italic,0.9880239520958084,1,87.451904296875,2.291748046875
5,72.0,87.451904296875,539.51416015625,132.0654296875,documentation.,0,0,0,0,0,14,1,11.0,0,1,Roboto-Italic,0.9880239520958084,0,87.451904296875,2.291748046875
5,90.0,134.357177734375,539.9393310546875,177.61279296875,●,0,0,0,0,0,1,1,11.0,0,0,ArialMT,0.9880239520958084,0,2.291748046875,17.49658203125
5,90.0,134.357177734375,539.9393310546875,177.61279296875,Recommendation: The model would benefit from better documentation of the modelling,0,0,0,1,0,82,11,11.0,0,0,Roboto-Regular,0.9880239520958084,0,2.291748046875,17.49658203125
5,90.0,134.357177734375,539.9393310546875,177.61279296875,"process, rationale for the algorithm selection, its fitness for purpose, inclusion/ exclusion",0,0,0,0,0,93,12,11.0,0,0,Roboto-Regular,0.9880239520958084,0,2.291748046875,17.49658203125
5,90.0,134.357177734375,539.9393310546875,177.61279296875,"criteria for variables, etc.",0,0,0,0,0,28,4,11.0,0,0,Roboto-Regular,0.9880239520958084,0,2.291748046875,17.49658203125
5,72.0,195.109375,539.9910278320312,254.9052734375,Systemic Bias,0,1,0,0,0,13,2,12.0,0,1,Roboto-MediumItalic,1.0778443113772456,0,17.49658203125,2.2919921875
5,72.0,195.109375,539.9910278320312,254.9052734375,"Systemic bias is the inherent tendency of a process to support specific outcomes. In this mode,",0,0,0,0,0,95,16,11.0,0,1,Roboto-Italic,0.9880239520958084,1,17.49658203125,2.2919921875
5,72.0,195.109375,539.9910278320312,254.9052734375,social vulnerability and poverty data are not substantially disaggregated. The move from 'common,0,0,0,0,0,96,13,11.0,0,1,Roboto-Italic,0.9880239520958084,1,17.49658203125,2.2919921875
5,72.0,195.109375,539.9910278320312,254.9052734375,dataset' to 'composite dataset' involved ranking of variables.,0,0,0,0,0,62,8,11.0,0,1,Roboto-Italic,0.9880239520958084,0,17.49658203125,2.2919921875
5,90.0,257.197265625,539.7105102539062,300.452880859375,●,0,0,0,0,0,1,1,11.0,0,0,ArialMT,0.9880239520958084,0,2.2919921875,491.547119140625
5,90.0,257.197265625,539.7105102539062,300.452880859375,"Recommendation: Clarity, rationale and disaggregation of parameters like social",0,0,0,1,0,79,9,11.0,0,0,Roboto-Regular,0.9880239520958084,0,2.2919921875,491.547119140625
5,90.0,257.197265625,539.7105102539062,300.452880859375,vulnerability and poverty would be beneficial. Clarity required in relative weights of,0,0,0,0,0,86,12,11.0,0,0,Roboto-Regular,0.9880239520958084,0,2.2919921875,491.547119140625
5,90.0,257.197265625,539.7105102539062,300.452880859375,variables when ranking.,0,0,0,0,0,23,3,11.0,0,0,Roboto-Regular,0.9880239520958084,0,2.2919921875,491.547119140625
